,ABBA,Billie Eilish,Ed Sheeran,JAY-Z,Macklemore,Rage Against the Machine,Taylor Swift,The Beatles,The Wolfe Tones
show,0.023522487968522705,0.021124464298655297,0.017502564043043727,0.017050639453790335,0.02784762134349102,0.00099292557755648,0.01646084463391571,0.008187564099201591,0.015387210533305381
much,0.017875570233428374,0.023350148750156962,0.022974138818944122,0.027860935784516098,0.019788210699483295,0.0,0.0379065994014759,0.01629037813441496,0.0018898238855144414
missed,0.008884594389392831,0.0,0.0016527076398647337,0.0011200236081905126,0.0015026035673813905,0.0,0.0,0.002473996327460055,0.0
yes,0.029403109960653383,0.0019204058453322998,0.009845192274212097,0.004447992900988783,0.01591292648199487,0.12411569719456002,0.008230422316957855,0.029475230757125725,0.003419380118512307
blue,0.029403109960653383,0.0403285227519783,0.004375641010760932,0.014826643003295942,0.005967347430748076,0.00794340462045184,0.01646084463391571,0.011462589738882227,0.01025814035553692
day,0.05439575342720876,0.0441693344426429,0.0765737176883163,0.060789236313513365,0.05370612687673268,0.01687973481846016,0.023319529898047257,0.037662794856327314,0.09232326319983229
parted,0.007467568909436148,0.0,0.0,0.0012551844399099684,0.0,0.0,0.0,0.0027725502140434006,0.005789513806921844
never,0.07644808589769879,0.1805181494612362,0.10939102526902329,0.12454380122768592,0.08354286403047306,0.050639204455380483,0.23456703603329887,0.0818756409920159,0.11283954391090613
angry,0.0028172453552938364,0.0,0.0,0.0,0.0,0.0019027340817122755,0.0,0.003137950639985115,0.0
sad,0.019500622072830955,0.019104667159219334,0.001209165200997059,0.0008194392877798854,0.004397380155440732,0.0,0.009097583856354216,0.01629037813441496,0.015118591084115531
things,0.03234342095671872,0.0345673052159814,0.061258974150653046,0.013343978702966348,0.01690748438711955,0.00297877673266944,0.038408637479136656,0.0180126410182435,0.003419380118512307
count,0.0017982112168477896,0.0046978640512486325,0.004014027813883668,0.000906755638855969,0.0024329741761236422,0.0,0.005033493990789778,0.004005826491564065,0.0
times,0.01617171047835936,0.011522435071993799,0.01093910252690233,0.011861314402636755,0.008951021146122113,0.028794841749137923,0.01371737052826309,0.009825076919041909,0.00512907017776846
told,0.002940310996065338,0.0480101461333075,0.02625384606456559,0.018533303754119927,0.02585850553324166,0.0903562275576397,0.021947792845220946,0.022925179477764453,0.02906473100735461
slam,0.00648036547158851,0.0,0.0,0.0,0.0,0.00437676193930821,0.0,0.0,0.0
door,0.013231399482294022,0.0249652759893199,0.0032817307580706987,0.004447992900988783,0.011934694861496151,0.013900958085790721,0.023319529898047257,0.021287666657924136,0.006838760237024614
wo,0.04410466494098007,0.0441693344426429,0.0700102561721749,0.018533303754119927,0.03580408458448845,0.06056846023094529,0.04389558569044189,0.008187564099201591,0.011967830414793074
away,0.03528373195278406,0.0710550162772951,0.04485032036029955,0.012602646552801551,0.04276598992036121,0.014893883663347202,0.04389558569044189,0.03438776921664668,0.05983915207396537
long,0.04410466494098007,0.0172836526079907,0.04156858960222885,0.019274635904284725,0.022874831817867623,0.01687973481846016,0.06447164148283653,0.036025282036487,0.061548842133221524
strong,0.024375777591038695,0.00424548159093763,0.009673321607976472,0.004916635726679312,0.004397380155440732,0.006585244370506055,0.001516263976059036,0.0,0.015118591084115531
even,0.03381357645475139,0.057612175359969,0.019690384548424193,0.037807939658404656,0.05867891640235608,0.00198585115511296,0.03292168926783142,0.001637512819840318,0.0017096900592561534
say,0.05880621992130677,0.1555528734719163,0.08751282021521864,0.050410586211206206,0.05867891640235608,0.11120766468632577,0.10288027896197319,0.1277259999475448,0.09061357314057614
game,0.024375777591038695,0.0,0.007254991205982354,0.025402617921176443,0.03517904124352585,0.006585244370506055,0.043971655305712044,0.007240168059739981,0.01322876719860109
mean,0.02762588126984385,0.05094577909125156,0.007254991205982354,0.013111028604478166,0.023086245816063843,0.002195081456835352,0.015162639760590362,0.012670294104544967,0.0
wan,0.056876814379090285,0.22288778352422556,0.14630898932064415,0.040152525101214386,0.0703580824870517,0.009877866555759084,0.08339451868324699,0.023530546194154938,0.0
talk,0.013231399482294022,0.021124464298655297,0.01859647429573396,0.020015968054449523,0.020885716007618266,0.00397170231022592,0.03154995221500511,0.001637512819840318,0.0017096900592561534
though,0.022052332470490037,0.0096020292266615,0.0065634615161413975,0.014085310853131146,0.008951021146122113,0.00198585115511296,0.006858685264131545,0.016375128198403182,0.02051628071107384
hurting,0.002489189636478716,0.009754589227665667,0.0,0.0012551844399099684,0.0,0.0,0.0,0.0027725502140434006,0.0
history,0.003596422433695579,0.0,0.008028055627767336,0.00816080074970372,0.015814332144803673,0.012144905171231459,0.003355662660526519,0.0,0.012547178224351039
played,0.0016250518394025795,0.00424548159093763,0.012091652009970592,0.0008194392877798854,0.006596070233161098,0.001097540728417676,0.006065055904236144,0.0,0.003779647771028883
cards,0.0019945231278746907,0.002605366492555812,0.007420403153712632,0.008045974026118449,0.004047875370536542,0.005388309009067085,0.0,0.0,0.0
done,0.01764186597639203,0.0096020292266615,0.016408653790353493,0.01037865010230716,0.01292925276662083,0.006950479042895361,0.0027434741056526183,0.013100102558722545,0.008548450296280768
nothing,0.05292559792917609,0.057612175359969,0.022972115306494893,0.009637317952142363,0.021880273912742942,0.040709948679815686,0.01646084463391571,0.055675435874570814,0.00512907017776846
ace,0.002489189636478716,0.0,0.0,0.003765553319729905,0.0033678658259309125,0.0016811691421456097,0.0,0.0,0.0
winner,0.01944109641476553,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.0,0.0
takes,0.01617171047835936,0.0057612175359968995,0.0032817307580706987,0.0007413321501647972,0.006961905335872755,0.00099292557755648,0.0054869482113052365,0.008187564099201591,0.015387210533305381
loser,0.01150883848121965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
standing,0.010789267301086737,0.007046796076872949,0.0,0.002720266916567907,0.0012164870880618211,0.0012144905171231459,0.013422650642106076,0.02403495894938439,0.0
small,0.009750311036415478,0.0,0.009673321607976472,0.002458317863339656,0.005496725194300916,0.001097540728417676,0.004548791928177108,0.005430126044804986,0.007559295542057766
beside,0.006663445792044625,0.0,0.0033054152797294674,0.0,0.0015026035673813905,0.0,0.0,0.00494799265492011,0.012915217751110958
victory,0.002489189636478716,0.0,0.0,0.003765553319729905,0.006735731651861825,0.0,0.0,0.0,0.005789513806921844
destiny,0.006663445792044625,0.0,0.0016527076398647337,0.004480094432762051,0.0,0.0060005496202599025,0.00207245548847923,0.0,0.0
arms,0.002940310996065338,0.0096020292266615,0.02625384606456559,0.0029653286006591888,0.011934694861496151,0.00297877673266944,0.0027434741056526183,0.001637512819840318,0.017096900592561536
thinkin,0.0053946336505433685,0.023489320256243163,0.010704074170356449,0.003627022555423876,0.015814332144803673,0.008501433619862022,0.010066987981579557,0.0,0.0
belonged,0.0028172453552938364,0.0,0.0,0.0,0.0,0.0,0.0026286470008994246,0.05334516087974695,0.0
figured,0.0028172453552938364,0.0,0.0,0.0,0.0,0.0019027340817122755,0.0026286470008994246,0.0,0.0
building,0.010789267301086737,0.0,0.001338009271294556,0.005440533833135814,0.0048659483522472844,0.0012144905171231459,0.0,0.0020029132457820326,0.0020911963707251732
fence,0.002221148597348208,0.0029013983591580266,0.0,0.0011200236081905126,0.007513017836906953,0.0,0.0,0.0,0.0025830435502221917
thinking,0.03236780190326021,0.0046978640512486325,0.002676018542589112,0.000906755638855969,0.017030819232865497,0.0,0.011744819311842817,0.004005826491564065,0.0
fool,0.009750311036415478,0.014859185568281703,0.0,0.005736075014459197,0.002198690077720366,0.00548770364208838,0.006065055904236144,0.023530546194154938,0.0018898238855144414
playing,0.007978092511498763,0.0,0.007420403153712632,0.0,0.004047875370536542,0.006735386261333856,0.00372200257848363,0.0,0.0023194936652939503
rules,0.0053946336505433685,0.0,0.0,0.003627022555423876,0.003649461264185463,0.0036434715513694376,0.006711325321053038,0.0020029132457820326,0.0041823927414503465
gods,0.002489189636478716,0.003251529742555222,0.0,0.0,0.0016839329129654562,0.0,0.0023225527234624743,0.0,0.0
may,0.021125673912233536,0.0,0.016928312813958825,0.004097196438899427,0.001099345038860183,0.002195081456835352,0.006065055904236144,0.019910462164284947,0.07181330764954877
throw,0.005983569383624072,0.002605366492555812,0.0014840806307425264,0.020114935065296123,0.009445042531251932,0.0,0.00744400515696726,0.0,0.0
dice,0.004978379272957432,0.0,0.0,0.003765553319729905,0.006735731651861825,0.0,0.0046451054469249485,0.0,0.0
minds,0.007192844867391158,0.0,0.001338009271294556,0.000906755638855969,0.0,0.02671879137670921,0.003355662660526519,0.0020029132457820326,0.006273589112175519
cold,0.011761243984261352,0.015363246762658399,0.022972115306494893,0.01037865010230716,0.01690748438711955,0.01687973481846016,0.012345633475436782,0.006550051279361272,0.013677520474049227
ice,0.003250103678805159,0.002122740795468815,0.004836660803988236,0.009013832165578738,0.005496725194300916,0.001097540728417676,0.003032527952118072,0.0018100420149349953,0.0
someone,0.013231399482294022,0.021124464298655297,0.017502564043043727,0.0014826643003295944,0.007956463240997434,0.004964627887782401,0.026063004003699874,0.016375128198403182,0.003419380118512307
way,0.055865908925241424,0.0883386688852858,0.07766762794100654,0.03187728245708628,0.032820410869114414,0.01787266039601664,0.04389558569044189,0.055675435874570814,0.07009729242950229
loses,0.003240182735794255,0.0,0.0,0.0,0.0,0.002188380969654105,0.0,0.0,0.0
dear,0.008991056084238948,0.0,0.004014027813883668,0.011787823305127596,0.0012164870880618211,0.0,0.005033493990789778,0.0020029132457820326,0.06900948023393072
fall,0.011761243984261352,0.0345673052159814,0.024066025559185127,0.008154653651812768,0.017902042292244225,0.052625055610493444,0.0054869482113052365,0.001637512819840318,0.02906473100735461
simple,0.004442297194696416,0.0,0.0,0.0011200236081905126,0.0015026035673813905,0.0,0.00414491097695846,0.0,0.010332174200888767
plain,0.00845173606588151,0.0,0.0,0.0014206079286011402,0.0,0.0,0.0026286470008994246,0.0,0.0
complain,0.00845173606588151,0.0,0.0,0.0,0.001905862095902598,0.0,0.0,0.00627590127997023,0.0
tell,0.03234342095671872,0.076816233813292,0.05031987162375072,0.024463960955438305,0.04177143201523653,0.07248356716162305,0.07956074906392593,0.04748787177536923,0.03590349124437922
kiss,0.03412608862745417,0.02122740795468815,0.03264746042692059,0.0032777571511195414,0.009894105349741647,0.0,0.019711431688767468,0.005430126044804986,0.003779647771028883
like,0.14848570530129956,0.268856818346522,0.2023733967476931,0.21498632354779118,0.30135104525277784,0.16283979471926274,0.3566516337348404,0.0818756409920159,0.09232326319983229
used,0.011761243984261352,0.0134428409173261,0.02187820505380466,0.013343978702966348,0.014918368576870188,0.00198585115511296,0.035665163373484035,0.006550051279361272,0.00512907017776846
calls,0.004442297194696416,0.0,0.0,0.0,0.009015621404288344,0.0,0.00207245548847923,0.007421988982380165,0.0025830435502221917
name,0.019112021474424697,0.015363246762658399,0.027347756317255823,0.019274635904284725,0.017902042292244225,0.04666750214515456,0.028806478109352492,0.004912538459520954,0.03419380118512307
somewhere,0.016250518394025797,0.00424548159093763,0.004836660803988236,0.004916635726679312,0.002198690077720366,0.0032926221852530276,0.003032527952118072,0.0036200840298699906,0.0
deep,0.013961661895122835,0.0,0.007420403153712632,0.011063214285912868,0.009445042531251932,0.006735386261333856,0.0,0.0,0.013916961991763701
inside,0.008820932988196015,0.021124464298655297,0.027347756317255823,0.0037066607508239855,0.01591292648199487,0.00397170231022592,0.010973896422610473,0.006550051279361272,0.003419380118512307
miss,0.013000414715220636,0.023350148750156962,0.010882486808973533,0.004916635726679312,0.009894105349741647,0.0032926221852530276,0.036390335425416864,0.007240168059739981,0.0
obeyed,0.0038362794937398833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
judges,0.0028172453552938364,0.0,0.0,0.0,0.001905862095902598,0.0019027340817122755,0.0,0.0,0.0
decide,0.004442297194696416,0.005802796718316053,0.0,0.0022400472163810253,0.004507810702144172,0.0060005496202599025,0.0,0.0,0.0
likes,0.009972615639373452,0.002605366492555812,0.0,0.0030172402597944186,0.0026985835803576947,0.0,0.0,0.0022215726130558194,0.004638987330587901
abide,0.00648036547158851,0.0,0.0,0.0,0.0021919785752221674,0.0,0.0,0.0,0.0
spectators,0.0038362794937398833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
always,0.04410466494098007,0.0268856818346522,0.028441666569946056,0.01556797515346074,0.021880273912742942,0.004964627887782401,0.035665163373484035,0.021287666657924136,0.003419380118512307
stayin,0.0028172453552938364,0.0036800559228472385,0.004192500157464817,0.0,0.0,0.0,0.0,0.0,0.0
staying,0.005634490710587673,0.0,0.0,0.0,0.003811724191805196,0.0,0.005257294001798849,0.0,0.0
lover,0.007978092511498763,0.007816099477667437,0.04600649955301832,0.0,0.0,0.0,0.016749011603176333,0.013329435678334915,0.013916961991763701
friend,0.03056959068641242,0.046978640512486326,0.01338009271294556,0.000906755638855969,0.007298922528370926,0.0,0.013422650642106076,0.0,0.0041823927414503465
big,0.016183900951630106,0.0,0.005352037085178224,0.04896480449822232,0.031628664289607346,0.006072452585615729,0.03187879527500193,0.0,0.0313679455608776
thing,0.01617171047835936,0.011522435071993799,0.02625384606456559,0.02817062170626229,0.02685306343836634,0.00595755346533888,0.057612956218704985,0.006550051279361272,0.017096900592561536
makes,0.010291088486228684,0.0288060876799845,0.005469551263451165,0.00518932505115358,0.004972789525623396,0.006950479042895361,0.008230422316957855,0.006550051279361272,0.008548450296280768
understand,0.008820932988196015,0.0019204058453322998,0.0032817307580706987,0.008154653651812768,0.01292925276662083,0.02383021386135552,0.009602159369784164,0.013100102558722545,0.003419380118512307
shake,0.002940310996065338,0.0038408116906645997,0.002187820505380466,0.0007413321501647972,0.006961905335872755,0.004964627887782401,0.09602159369784163,0.027837717937285407,0.0017096900592561534
apologise,0.0028172453552938364,0.0,0.0020962500787324086,0.0,0.0,0.0,0.0,0.0,0.003276263214929942
bad,0.030875984948649012,0.10613703977344074,0.03264746042692059,0.028680375072295986,0.024185590854924024,0.002195081456835352,0.06368308699447951,0.03439079828376491,0.0
seeing,0.007467568909436148,0.0,0.007408604240512342,0.0,0.008419664564827282,0.0,0.0023225527234624743,0.0,0.0
tense,0.0038362794937398833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chiquitita,0.0920707078497572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrong,0.014701554980326692,0.023044870143987598,0.01093910252690233,0.006671989351483174,0.005967347430748076,0.00397170231022592,0.01371737052826309,0.011462589738882227,0.01025814035553692
enchained,0.003240182735794255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00376811039442696
sorrow,0.006663445792044625,0.0029013983591580266,0.0,0.0,0.0015026035673813905,0.0,0.0,0.002473996327460055,0.020664348401777534
hope,0.013231399482294022,0.0172836526079907,0.01093910252690233,0.014826643003295942,0.023869389722992303,0.018865585973573122,0.024691266950873564,0.008187564099201591,0.013677520474049227
tomorrow,0.006500207357610318,0.00424548159093763,0.008464156406979412,0.0008194392877798854,0.012092795427462012,0.002195081456835352,0.0,0.007240168059739981,0.0018898238855144414
hate,0.004410466494098007,0.0345673052159814,0.019690384548424193,0.01037865010230716,0.017902042292244225,0.004964627887782401,0.04252384863761558,0.003275025639680636,0.003419380118512307
quiet,0.006500207357610318,0.01698192636375052,0.001209165200997059,0.0008194392877798854,0.002198690077720366,0.006585244370506055,0.009097583856354216,0.0,0.0018898238855144414
truth,0.005880621992130676,0.0057612175359968995,0.017502564043043727,0.007413321501647971,0.0338149687742391,0.01588680924090368,0.0150891075810894,0.001637512819840318,0.006838760237024614
shoulder,0.001470155498032669,0.007681623381329199,0.005469551263451165,0.014085310853131146,0.0009945579051246793,0.00099292557755648,0.0013717370528263091,0.003275025639680636,0.003419380118512307
cry,0.021125673912233536,0.059436742273126814,0.010882486808973533,0.01556934646781782,0.008794760310881463,0.0,0.016678903736649396,0.012670294104544967,0.009449119427572207
best,0.014701554980326692,0.0268856818346522,0.01859647429573396,0.011119982252471957,0.014918368576870188,0.009929255775564801,0.028806478109352492,0.006550051279361272,0.0017096900592561534
rely,0.0028172453552938364,0.0,0.0020962500787324086,0.0,0.003811724191805196,0.0,0.0,0.0,0.0
sure,0.024992643466555376,0.021124464298655297,0.004375641010760932,0.00518932505115358,0.009945579051246793,0.00397170231022592,0.0150891075810894,0.009825076919041909,0.03932287136289153
broken,0.0017982112168477896,0.014093592153745898,0.01605611125553467,0.0,0.01216487088061821,0.030362262928078646,0.018456144632895854,0.012017479474692195,0.0
feather,0.005634490710587673,0.011040167768541715,0.0,0.0014206079286011402,0.0,0.0,0.0,0.0,0.0
hurts,0.0053946336505433685,0.007046796076872949,0.005352037085178224,0.002720266916567907,0.0012164870880618211,0.0,0.005033493990789778,0.0,0.0020911963707251732
patch,0.0028172453552938364,0.0,0.0020962500787324086,0.0,0.0,0.0,0.005257294001798849,0.0,0.0
together,0.022052332470490037,0.011522435071993799,0.014220833284973028,0.00518932505115358,0.008951021146122113,0.006950479042895361,0.019204318739568328,0.02620020511744509,0.027355040948098455
heartaches,0.01150883848121965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scars,0.004442297194696416,0.0,0.016527076398647336,0.0022400472163810253,0.007513017836906953,0.0,0.012434732930875382,0.0,0.0
leaving,0.009972615639373452,0.002605366492555812,0.0029681612614850528,0.0,0.009445042531251932,0.0,0.01116600773545089,0.017772580904446555,0.0
pain,0.010291088486228684,0.007681623381329199,0.02625384606456559,0.011119982252471957,0.017902042292244225,0.010922181353121282,0.019204318739568328,0.006550051279361272,0.011967830414793074
grieving,0.009720548207382764,0.0,0.0,0.0,0.0,0.0,0.003023271159115395,0.0,0.0
sun,0.02762588126984385,0.0,0.015719147612961767,0.009013832165578738,0.010993450388601831,0.017560651654682815,0.012130111808472288,0.06878159656752982,0.02456771051168774
still,0.07203761940360079,0.0480101461333075,0.04813205111837025,0.05337591481186539,0.05967347430748075,0.01588680924090368,0.057612956218704985,0.037662794856327314,0.037613181303635376
sky,0.021578534602173474,0.0,0.02408416688330201,0.01632160149940744,0.029195690113483705,0.0,0.03523445793552845,0.04606700465298674,0.01882076733652656
shining,0.015956185022997525,0.0,0.0,0.001005746753264806,0.0013492917901788473,0.0013470772522667712,0.0,0.004443145226111639,0.009277974661175801
sing,0.061751969897298024,0.00424548159093763,0.04836660803988237,0.0008194392877798854,0.017589520621762927,0.008780325827341407,0.0,0.027150630224024933,0.0548048926799188
new,0.04410466494098007,0.007681623381329199,0.039380769096848386,0.06375456491417256,0.028842179248615697,0.04567457656759808,0.03978037453196297,0.006550051279361272,0.022225970770329995
song,0.029403109960653383,0.0096020292266615,0.030629487075326523,0.020015968054449523,0.023869389722992303,0.00297877673266944,0.019204318739568328,0.009825076919041909,0.04103256142214768
walls,0.0053946336505433685,0.0,0.001338009271294556,0.000906755638855969,0.007298922528370926,0.0048579620684925835,0.0016778313302632595,0.0,0.014638374595076213
came,0.01617171047835936,0.019204058453323,0.019690384548424193,0.016309307303625536,0.020885716007618266,0.014893883663347202,0.01646084463391571,0.0180126410182435,0.07180698248875844
tumbling,0.003240182735794255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00753622078885392
love,0.10144072936425416,0.22468748390387908,0.44959711385568574,0.12528513337785072,0.13227620138158233,0.00198585115511296,0.1344302311769783,0.35206525626566837,0.08377481290355152
blown,0.002489189636478716,0.0,0.0,0.0012551844399099684,0.0016839329129654562,0.0016811691421456097,0.0,0.0,0.0
candle,0.0038362794937398833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seems,0.019112021474424697,0.007681623381329199,0.008751282021521863,0.0022239964504943916,0.002983673715374038,0.00297877673266944,0.009602159369784164,0.013100102558722545,0.003419380118512307
hard,0.014701554980326692,0.0172836526079907,0.016408653790353493,0.04151460040922864,0.02585850553324166,0.00595755346533888,0.01371737052826309,0.0180126410182435,0.003419380118512307
handle,0.002489189636478716,0.0,0.0,0.0012551844399099684,0.0016839329129654562,0.0,0.006967658170387423,0.0,0.0
take,0.39400167347275533,0.0499305519786398,0.07766762794100654,0.0518932505115358,0.09547755889196921,0.08042697178207489,0.06995858969414176,0.039300307676167635,0.08890388308131998
champagne,0.002221148597348208,0.0029013983591580266,0.006610830559458935,0.011200236081905127,0.0,0.0,0.01657964390783384,0.0,0.0
fireworks,0.002489189636478716,0.0,0.009260755300640426,0.0012551844399099684,0.0016839329129654562,0.0,0.0,0.0,0.0
lost,0.004410466494098007,0.0172836526079907,0.02515993581187536,0.017050639453790335,0.022874831817867623,0.03276654405936384,0.037036900426310346,0.003275025639680636,0.00512907017776846
party,0.004410466494098007,0.011522435071993799,0.02187820505380466,0.0014826643003295944,0.021880273912742942,0.00297877673266944,0.023319529898047257,0.011462589738882227,0.0017096900592561534
grey,0.004442297194696416,0.0,0.0016527076398647337,0.0011200236081905126,0.003005207134762781,0.0,0.0,0.0,0.01549826130133315
unlike,0.003240182735794255,0.0,0.002410948447302586,0.0,0.0,0.0,0.0,0.0,0.0
yesterday,0.0019945231278746907,0.002605366492555812,0.007420403153712632,0.0,0.0026985835803576947,0.0,0.0,0.02888044396972565,0.0069584809958818505
happy,0.029250933109246435,0.02122740795468815,0.003627495602991177,0.007374953590018968,0.003298035116580549,0.0,0.003032527952118072,0.018100420149349955,0.005669471656543325
year,0.019112021474424697,0.011522435071993799,0.013126923032282795,0.0059306572013183775,0.03878775829986249,0.014893883663347202,0.004115211158478928,0.001637512819840318,0.013677520474049227
vision,0.005983569383624072,0.0,0.0029681612614850528,0.001005746753264806,0.004047875370536542,0.0013470772522667712,0.0,0.0,0.004638987330587901
neighbour,0.01150883848121965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
